id,start_char,end_char,label,text,context
AC15208098,125854,125860,LOC,Neapel,hre früher. ‚Die Dynastie von Neapel hat aufgehört zu regieren!‘ D
AC15208098,126316,126329,PER,Msgr. Carrano,"i, oder gegen den Beichtvater Msgr. Carrano, der dem König die Greuel ein"
AC15208098,126695,126705,LOC,Staatsrath,"eodora bei jenem Auftritte im Staatsrath, wo sie ihn mit den Worten ni"
AC15208098,127392,127405,LOC,St‘. Treodora,"e etwa die Anklage, dass sich St‘. Treodora mit Medici und Colajanni den "
AC15208098,127410,127416,PER,Medici,", dass sich St‘. Treodora mit Medici und Colajanni den Franzosen v"
AC15208098,127421,127430,PER,Colajanni, St‘. Treodora mit Medici und Colajanni den Franzosen verpflichtet hä
AC15208098,128035,128042,PER,Cassano, von euch Spitzbuben gewiss!“ Cassano war dann Cultusminister der f
AC15208098,128166,128174,LOC,Sieilien," der königlichen Familie nach Sieilien, während der Erbprinz die Res"
AC15208098,128224,128233,LOC,Calabrien,"nz die Reste des Heeres durch Calabrien nach dem Süden führte, wo die"
AC15208098,128639,128643,PER,Mack,"n 1798/99 brav gehalten, nach Mack’s Rücktritt den Oberbefehl üb"
AC15208098,128925,128932,LOC,Cosenza,m Ueberfalle der Franzosen in Cosenza rettete. Hingegen war Giov. B
AC15208098,128955,128978,PER,Giov. Battista Fardella,"Cosenza rettete. Hingegen war Giov. Battista Fardella, 1799 Obrist, schon in jener "
AC15208098,129245,129252,LOC,Messina,"heil eingezogen und sich nach Messina geflüchtet, wo sich gleichfal"
AC15208098,129313,129319,LOC,Neapel,"s, wie sieben Jahre früher in Neapel, das Volk gegen ihn erhob und"
AC15208098,129511,129518,LOC,Palermo,et passim. PER 47 Fardella in Palermo in der vollen Gunst des Hofes
AC15208098,129594,129602,LOC,Salandra,"elbst des Erbprinzen, während Salandra fallen gelassen wird, bis er "
AC15208098,129726,129732,LOC,Neapel,inen Urlaub zur Rückkehr nach Neapel erbittet. Aehnlichen Undank e
AC15208098,130211,130218,LOC,Palermo,"andten am 12. October 1806 in Palermo eintrifft, den Boden Sicilien"
AC15208098,130810,130817,LOC,Palermo,"Sicilianern versprochen, dass Palermo eine bleibende Hofhaltung hab"
AC15208098,132682,132688,LOC,Neapel,ie zahlreichen Emigranten aus Neapel und von dort geflüchteten Anh
AC15208098,133273,133281,LOC,Kronrath,"ng des Hofes und den obersten Kronrath, von denen die eingebornen si"
AC15208098,134498,134528,PER,Ludwig von Hessen-Philippsthal,"chgehaltenen tapferen Prinzen Ludwig von Hessen-Philippsthal, Maria Franeisca geb. Gräfin "
AC15208098,134926,134957,PER,Marchese Castellintini-Gargallo,"der nachmalige Kriegsminister Marchese Castellintini-Gargallo aus Syraeus, ihr Glück machen"
AC15208098,135135,135143,PER,Grassini,ht (p. 220sgu.); die Sängerin Grassini und das Ohrfeigen-Intermezzo 
AC15208098,137165,137171,LOC,Neapel,und wirkten. Dass der Hof von Neapel und Palermo in mehr als einer
AC15208098,137176,137183,LOC,Palermo,. Dass der Hof von Neapel und Palermo in mehr als einer Hinsicht du
AC15208098,139586,139592,LOC,Neapel,"llen sagen liess, die ihr von Neapel nach Sicilien gefolgt waren.‘"
AC15208098,140042,140049,LOC,Palermo,", der erst seine Familie nach Palermo mitgenommen, sandte bald ""IK."
AC15208098,140257,140263,LOC,Neapel,"s Königs, seine Herzogin nach Neapel, wo sie vom König Joseph mit "
AC15208098,140504,140510,LOC,Neapel,"ederholt Einladungen zu, nach Neapel zu kommen, und vielleicht geh"
AC15208098,140676,140682,LOC,Neapel,"len ernsteren Schritten gegen Neapel abgerathen, dass er die in de"
AC15208098,141097,141103,LOC,Neapel,"iner seiner Brüder General in Neapel war, ein Neffe endlich ein ge"
AC15208098,141351,141358,LOC,Palermo,"setzter Fühlung mit Ascoli in Palermo. 
‚Wie sehr‘ muss man ein Kön"
AC15208098,142721,142735,LOC,Maria Karolina,"n für wohlfeileres Brot durch Maria Karolina, die damit der unnatürlichen "
AC15208098,143296,143303,LOC,Palermo,"ndra, der, einst so reich, in Palermo in die Lage kommt, sich für t"
AC15208098,143791,143803,LOC,Philippsthal,"ie Verwundung des Prinzen von Philippsthal jubelt, und der Obrist Torreb"
AC15208098,143854,143879,PER,Donna Nicoletta Colajanni,"st Torrebruno, der Freund von Donna Nicoletta Colajanni, sind solche der andern Art ("
AC15208098,145031,145037,PER,Donato,t zum Nachfolger den Marchese Donato 'Tommasi; aber erst p. 217 wi
AC15208098,145353,145360,LOC,Spanien,des Prinzen Leopold 1803 nach Spanien in Verbindung. mit der Abberu
AC15208098,145420,145432,PER,Lord ‚Hamest,"fung des britischen Gesandten Lord ‚Hamest‘ ""berichtet worden. Britische"
AC15208098,145477,145484,LOC,Palermo,rden. Britischer Gesandter in Palermo war aber dazumal Sir William 
AC15208098,145506,145522,PER,William Drummond," Palermo war aber dazumal Sir William Drummond, und dessen Nachfolger Lord A"
AC15208098,145623,145628,LOC,Cadix,er mit. der Prinzenreise nach Cadix durchaus nicht zusammenhing.!
AC15208098,145899,145904,PER,Holtz,"tapfern Generals durch Obrist Holtz ist aber viel früher, p. 188 "
AC15208098,145981,145987,PER,Stuart,ziehung auf die Unternehmung; Stuart’s die Rede. An der Erfolelosi
AC15208098,146075,146087,PER,Sidney Smith,"Eifersucht Stuart’s gegen Sir Sidney Smith, welchem ein gleiches Command"
AC15208098,146287,146296,LOC,Calabrien,"rische Thätigkeit Stuart’s in Calabrien viel länger hin, hatte sein s"
AC15208098,148614,148620,LOC,Ischia,"Fürst über sein Ver der Insel Ischia, von welchem wir voraussetzen"
AC15208098,150134,150141,LOC,Marante,"Seetreffen an dem Strande von Marante 
Von der Sendung der beiden P"
AC15208098,150203,150229,PER,Louis Philippe von Orleans,nzen Leopold von Sicilien und Louis Philippe von Orleans 1808 nach Spanien war schon d
AC15208098,150240,150247,LOC,Spanien,"hilippe von Orleans 1808 nach Spanien war schon die Rede, und wären"
AC15208098,150495,150504,LOC,Gibraltar,"dass Se. königliche Hoheit in Gibraltar mehr als Gefangener, denn als"
AC15208098,151011,151018,LOC,Palermo,"ch der Rückkunft Leopold’s in Palermo, bei Hofe eingeführt wurde.? "
AC15208098,152240,152247,LOC,Messina,"sten Plätze des Landes statt: Messina, Syracus, Melazzo, Augusta; n"
AC15208098,152249,152256,LOC,Syracus,"ze des Landes statt: Messina, Syracus, Melazzo, Augusta; nach Messi"
AC15208098,152258,152265,LOC,Melazzo,"ndes statt: Messina, Syracus, Melazzo, Augusta; nach Messina kam Da"
AC15208098,152281,152288,LOC,Messina,"racus, Melazzo, Augusta; nach Messina kam Danero, ein Genuese von G"
AC15208098,152611,152641,ORG,gia cosi bene come vera truppa," statt, die Königin fand sie ‚gia cosi bene come vera truppa‘ und sandte dem Fürsten Buter"
AC15208098,153613,153620,LOC,Palermo,"* 
Im Jahre 1809 will man von Palermo aus einen neuen Versuch gegen"
AC15208098,154276,154283,LOC,England,"reitwillig zeigte man sich in England, wo die Bedenken überwogen ‘s"
AC15208098,154389,154407,PER,Fürst Casteleicala,t als der sieilische Gesandte Fürst Casteleicala fortwährend vorstellte und dr
AC15208098,154969,154977,PER,Circello,"ne Unterredung; desselben mit Circello und Aseoli, die in der That z"
AC15208098,155902,155914,LOC,Palermitaner," zur. Last schrieben, was vom Palermitaner Hof gegen sie, wie‘ sie. argw"
AC15208098,156321,156329,PER,Cassetti,egt und wobei dem Doppelspion Cassetti eine wichtige Rolle zugefalle
AC15208098,156419,156426,PER,Capelli,"be, den wir von anderer Seite Capelli nennen hören und der bei eine"
AC15208098,158870,158877,LOC,Palermo,nverständnis mit dem Hofe von Palermo. Als General Stuart das Verla
AC15208098,158952,158959,LOC,Messina,"ie einheimischen Truppen nach Messina zu beordern, widerrieth dies "
AC15208098,159801,159807,PER,Stuart,"te, er werde sich bei General Stuart zum Frühstück auf sieilischem"
AC15208098,160429,160448,ORG,Gazzetta di Messina,em sie das neueste Blatt der ‚Gazzetta di Messina‘ mit dem Manifest Murat’s! mi
AC15208098,161622,161628,LOC,Neapel,"r erwähnten Geldsendungen aus Neapel nach Palermo nicht entgangen,"
AC15208098,161748,161755,LOC,Palermo,ihnen das Treiben am Hofe von Palermo nieht ohne Grund einflösste u
AC15208098,162287,162301,PER,Agostino Mosca,"iftler auf die Geschiehte mit Agostino Mosca (,‚l’ affare di Mosca‘)? kein"
AC15208098,162948,162954,LOC,Neapel,ngen nach und Botschaften von Neapel hatten nun für Maria Karolina
AC15208098,163533,163539,LOC,Ascoli,attgefunden. KK 319% auch von Ascoli und später von den ihr feinds
AC15208098,164459,164465,LOC,Neapel,lermo von der regelmässig aus Neapel an die königlichen Minister u
AC15208098,165621,165627,LOC,Neapel,e mit geheimer Botschaft nach Neapel sendet und dann auf offener S
AC15208098,166585,166591,LOC,Neapel,"ng klagten, den ihnen der aus Neapel herübergekommene Adel sowohl "
AC15208098,171212,171219,LOC,England,"ieb man fest. ‚Ist es wohl in England erlaubt,“ frug die Königin, ‚"
AC15208098,171569,171580,LOC,Villafranca,"önigreiches wurde einberufen; Villafranca, Villarmosa und Petrulla zoge"
AC15208098,171582,171592,LOC,Villarmosa,"urde einberufen; Villafranca, Villarmosa und Petrulla zogen eine Prote"
AC15208098,171597,171605,LOC,Petrulla,"; Villafranca, Villarmosa und Petrulla zogen eine Protestschrift vor"
AC15208098,171796,171808,PER,Fürst Butera,"iess, zwei der ersten Barone, Fürst Butera und der Erzbischof, seien nic"
AC15208098,172369,172375,LOC,London,"h die Barone unmittelbar nach London um Beistand, wo man nun besch"
AC15208098,173346,173355,LOC,St. James," wie erwähnt, das Cabinet von St. James die sicilischen Zügel stramme"
AC15208098,173765,173772,LOC,England,"den Ministern, durch die sich England nacheinander in Palermo hatte"
AC15208098,173789,173796,LOC,Palermo," sich England nacheinander in Palermo hatte vertreten lassen, hatte"
AC15208098,173926,173932,LOC,London,st; so mindestens wurde es in London aufgefasst und sohin beschlos
AC15208098,174126,174147,PER,Lord William Bentinck,"en sollte. 
Die Wahl fiel auf Lord William Bentinck, und dieser ist es, mit desse"
AC15208098,174742,174755,PER,Lord Bentinck,"in hat er gewiss Recht, hätte Lord Bentinck die Sache rücksichtsvoller fü"
AC15208098,175442,175449,LOC,Palermo, Juli 1811 langte Bentinck in Palermo an. Fürst Butera begrüsste ih
AC15208098,175754,175762,LOC,Sieilien,"rrlichkeit nach dem Osten von Sieilien ab, es war ihm in erster Lini"
AC15208098,175968,175975,LOC,Messina," von St. James sollten es nur Messina und Augusta sein, deren Veste"
AC15208098,175980,175987,LOC,Augusta,"es sollten es nur Messina und Augusta sein, deren Vesten die Englän"
AC15208098,176121,176128,LOC,Melazzo," ‚anderen festen Plätzen, wie Melazzo, Syracus, Catania im Osten, T"
AC15208098,176130,176137,LOC,Syracus," festen Plätzen, wie Melazzo, Syracus, Catania im Osten, Trapani im"
AC15208098,176139,176146,LOC,Catania,"lätzen, wie Melazzo, Syracus, Catania im Osten, Trapani im Westen, "
AC15208098,176157,176164,LOC,Trapani,"o, Syracus, Catania im Osten, Trapani im Westen, einzugarnisoniren "
AC15208098,176809,176816,LOC,Palermo,Hälfte August war Bentinck in Palermo zurück und erbat sich eine Au
AC15208098,178050,178056,LOC,London,"rlichkeit sei unerwartet nach London abgereist, was keinen andern "
AC15208098,178452,178458,LOC,London,"g: ein Paquetboot nach, um in London auszukunden was der edle Lord"
AC15208098,178547,178554,LOC,Palermo,"erweilte Nachricht davon nach Palermo zu bringen. 

Während der Zei"
AC15208098,178663,178670,LOC,Messina,altmassregel. Es erfolgten in Messina zahlreiche Verhaftungen auf B
AC15208098,179049,179055,LOC,London,"7. December, war Bentinck aus London zurück. Nicht so der Kundscha"
AC15208098,179145,179154,LOC,Gibraltar,n Paquetboot die Meerenge von Gibraltar um zwei Tage früher als das S
AC15208098,179288,179316,ORG,Vi domando cosa devo suporre,"in in neue Unruhe versetzte: ‚Vi domando cosa devo suporre‘, schreibt sie am 10. an Bute"
AC15208098,180962,180968,LOC,Neapel,"ie Engländer, von'ihnen nach. Neapel gerufen, ‚hätten 1806, ehe. s"
AC15208098,181047,181053,LOC,Neapel,"es Bataillon. blicken lassen, Neapel‘ geräumt und sie, so das glän"
AC15208098,181422,181431,LOC,Gibraltar,n zweiten drei Monate lang in Gibraltar wie gefangen gehalten; die Un
AC15208098,181478,181484,LOC,Ischia,"alten; die Unternehmung gegen Ischia, mit so grossen Mitteln einge"
AC15208098,181677,181685,LOC,Circello," eine Note, die er am’ 18. an Circello richtete, in den Hauptpunkten"
AC15208098,181808,181815,LOC,Figuzza,"asst sein. Karolina eilt nach Figuzza, um an der Seite ihres Gemahl"
AC15208098,182613,182620,LOC,Palermo,"zza, Maria Karolina ging nach Palermo zurück und hielt da oder in d"
AC15208098,182667,182670,LOC,Sta, da oder in dem nahegelegenen Sta. Croce tapfer aus. Sie empfin
AC15208098,182845,182851,PER,Ludwig," bereit, gleich seinem Vetter Ludwig XVI. als Märtyrer zu sterben‘"
AC15208098,183075,183098,ORG,‚come capo e protettore,d aufs eifrigste bemüht war — ‚come capo e protettore dei nostri ribelli sudditi‘ —
AC15208098,185267,185274,LOC,England,"itanische Festland, wozu sich England dem Königspaare gegenüber ver"
AC15208098,185855,185862,LOC,Spanien,sicilischen Streitkräfte nach Spanien eingeschifft und gegen die Fr
AC15208098,186089,186095,LOC,Neapel, feindlicher Hand befindliche Neapel zu dienen hatte. Dem Verkehre
AC15208098,187456,187463,LOC,Messina,"her erwähnte Verschwörung von Messina, welche die am letzten Januar"
AC15208098,187841,187853,LOC,calabrischen, und nächtlicher Weile an der calabrischen Küste absetzen lassen (p. 245
AC15208098,188153,188160,LOC,Palermo,eg dazu bereitet werden. Seit Palermo eine britische Besatzung hatt
AC15208098,190059,190066,LOC,Palermo,". mit einer neuen Abreise von Palermo drohte, ährend der König,  en"
AC15208098,190307,190314,LOC,Fisuzza,in — Ferdinand war am 13. von Fisuzza in die Stadt gekommen* — muss
AC15208098,191577,191583,LOC,Medici," Gefängniss wandern,? während Medici von dem Königspaare 'in  auss"
AC15208098,191642,191648,LOC,London,"serordentlichem Auftrage nach London geschickt wurde, offenbar um "
AC15208098,192749,192759,LOC,Sta. Croce,"ht weit entfernte, sondern in Sta. Croce ihren Sitz aufschlug. Noch im"
AC15208098,193045,193052,LOC,Messina,"entblössen, die Besatzung von Messina schwächen würden, wenn sie di"
AC15208098,195124,195130,LOC,Neapel,aro nun schon lang vorbei. In Neapel war seinerzeit über die Finan
AC15208098,195433,195438,PER,Murat,"keit in der Verwaltung, unter Murat die Noth der Steuerträger die"
AC15208098,195671,195677,LOC,Neapel,"erübelten sie den Verkehr mit Neapel, das doch ihr angestammtes Kö"
AC15208098,197529,197536,LOC,Palermo," das Königspaar, die Nähe von Palermo zu meiden, wurden immer deutl"
AC15208098,197611,197636,PER,Maria Karolina Sta. Croce,"zuletzt Ferdinand IV. Solano, Maria Karolina Sta. Croce zu räumen beschlossen und sic"
AC15208098,197745,197770,PER,Maria Karolina von Butera,"nem Schreiben vom 7. Mai nahm Maria Karolina von Butera, einige Tage später von Paler"
AC15208098,198167,198174,LOC,Palermo,"berwoche für einige Tage nach Palermo, wo sie ihre nunmehrige Verei"
AC15208098,199241,199274,ORG,Farö sempre il mio dovere e spero,"reio umano‘. ° Lanza p.446f. ‚Farö sempre il mio dovere e spero, dopo morta, la mia memoria r"
AC15208098,200697,200712,PER,Maria Karolmens,"ewaltstreich gegen die Person Maria Karolmens, die er in Castelvetrano aufh"
AC15208098,200724,200737,LOC,Castelvetrano,"on Maria Karolmens, die er in Castelvetrano aufheben wollte, worauf ohne "
AC15208098,201364,201376,PER,Kaiser Franz,ngerer Zeit Verhandlungen mit Kaiser Franz angeknüpft waren.” ‚Vom 12. J
AC15208098,202840,202847,LOC,Palermo,die Hoffnung nährten sie nach Palermo zurückkehren zu sehen (p-284)
AC15208098,203216,203220,LOC,Wien,"Königin, über ihre Ankunft in Wien,? ihren Auf-* Lanza p. 448—45"
AC15208098,203573,203580,LOC,Mazzara,sen Abfahrt aus dem Hafen von Mazzara auf den 8. oder 9. angesetzt 
AC15208098,203691,203698,LOC,Palermo,", dass er an diesem Tage nach Palermo fuhr, um dort mit seiner köni"
AC15208098,203795,203799,LOC,Wien,e Königin von Sieilien ist in Wien angekommen. Mit allen Parteie
AC15208098,204376,204383,LOC,Mazzara,sen Abfahrt aus dem Hafen von Mazzara auf den 8. oder 9. angesetzt 
AC15208098,204494,204501,LOC,Palermo,", dass er an diesem Tage nach Palermo fuhr, um dort mit seiner köni"
AC15208098,204586,204596,LOC,Hetzendorf,"treffen. | | | | | enthalt in Hetzendorf, wo sie ihren brieflichen Ver"
AC15208098,206034,206040,PER,Thugut,"waren.? zukehren.‘ Man glaubt Thugut zu hören; es ist aber Gentz, "
AC15208098,208163,208169,PER,Ascoli,"seinen 'erkorenen: Lieblingen Ascoli, Medici lete.'' zu beschäftig"
AC15208098,208908,208914,LOC,Chieti,"ehrte in den Ordensschulen zu Chieti und Laneiano, zu. Neapel und "
AC15208098,208933,208939,LOC,Neapel,"n zu Chieti und Laneiano, zu. Neapel und Messina, von wo er 1805 n"
AC15208098,208944,208951,LOC,Messina," und Laneiano, zu. Neapel und Messina, von wo er 1805 nach Neapel k"
AC15208098,208973,208979,LOC,Neapel," Messina, von wo er 1805 nach Neapel kam und sich daselbst nach de"
AC15208098,209125,209144,ORG,Corriere Napoletano,"Mitarbeiter, dann Leiter des ‚Corriere Napoletano‘ und des ‚Monitore delle Due "
AC15208098,209155,209181,ORG,Monitore delle Due Sicilie,"Corriere Napoletano‘ und des ‚Monitore delle Due Sicilie‘, blieb er letzteres auch nac"
AC15208098,209416,209426,PER,Gioacchino,"re governi diversi (Giuseppe, Gioacchino, -Ferdinando) la direzione de"
AC15208098,210230,210236,LOC,Neapel,"ei Jahrzehnten, ‘binnen denen Neapel fünfmal seine Herrschaft wech"
AC15208098,211133,211139,LOC,Neapel,"eit eine Doppelrolle zwischen Neapel und Palermo gespielt, verdien"
AC15208098,211144,211151,LOC,Palermo,"ppelrolle zwischen Neapel und Palermo gespielt, verdientermassen zu"
AC15208098,221020,221033,PER,Tommaso Amato,"rto. ‚Un. Messinese, di nome, Tommaso Amato, convinto di meditato Regieid"
AC15208098,221815,221862,ORG,Giunta di Stato destinata ad inquirere contro.i,"pinione. 
Prima di erigere la Giunta di Stato destinata ad inquirere contro.i Giacobini, il G!° Acton mise "
AC15208098,227584,227634,ORG,Sollecitazone del Ministro Fran-cese pella libertä,"ta da Belmonte a Parigi. 15 

Sollecitazone del Ministro Fran-cese pella libertä de’ cese pella Giacobini. lib"
AC15208098,230550,230628,ORG,Quest’ antico avvocato che ando nel Tempio a leggere la sentenza all’ infelice,basciatore Garat si decise. ° Quest’ antico avvocato che ando nel Tempio a leggere la sentenza all’ infelice Luigi XVI. fu scelto a bella 
